ARPT_IDENT	NAME	STATE_PROV	ICAO	FAA_HOST_ID	LOC_HDATUM	WGS_DATUM	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	ELEV	TYPE	MAG_VAR	WAC	BEACON	SECOND_ARPT	OPR_AGY	SEC_NAME	SEC_ICAO	SEC_FAA	SEC_OPR_AGY	CYCLE_DATE	TERRAIN	HYDRO
BR39766	FAZENDA FORMOSA		SB	SSGF	WGE	WGE	S20115837	-20.199547	W053132966	-53.224906	01575	D	W016388 0106	1261			PV					200605		
BR39889	SANTAREM		SBSN	N	WGE	WGE	S02252075	-2.422431	W054473404	-54.792789	00198	A	W017161 0106	0947	Y		CI					200603		
BR39977	PREFEITO RENATO MOREIRA		SBIZ	N	WGE	WGE	S05315265	-5.531292	W047273618	-47.460050	00431	D	W020228 0106	1016	Y		CI					200605		
BR40081	CORUMBA INTL		SBCR	N	WGE	WGE	S19004295	-19.011931	W057402299	-57.673053	00461	A	W013425 0106	1192	Y		CI					200604		
BR40593	SAO FELIX DO XINGU		SB	SNFX	WGE	WGE	S06382863	-6.641286	W051570845	-51.952347	00656	D	W018387 0106	1016	Y		CI					200605		
BR40637	CATARATAS INTL		SBFI	N	WGE	WGE	S25354614	-25.596150	W054291394	-54.487206	00787	A	W014184 0106	1314	Y		CI					200604		
BR40919	CAXAMBU		SB	SNXB	WGE	WGE	S21550131	-21.917031	W044580535	-44.968153	02838	D	W020591 0106	1262	Y		CI					200602		
BR41479	GALEAO ANTONIO CARLOS JOBIM		SBGL	N	WGE	WGE	S22483205	-22.808903	W043143713	-43.243647	00028	B	W021359 0106	1263	Y		ML					200607	Y	Y
BR42189	AFONSO PENA		SBCT	N	WGE	WGE	S25314251	-25.528475	W049103279	-49.175775	02988	A	W017581 0106	1313	Y		CI					200604		
BR42501	MINACU		SBMC	N	WGE	WGE	S13325677	-13.549103	W048114325	-48.195347	01401	D	W020166 0106	1140			PV					200605		
BR42514	EVERALDO MORAES BARRETO		SB	SDAD	WGE	WGE	S21414126	-21.694794	W051055045	-51.097347	01394	D	W017430 0106	1261			CI					200511		
BR42667	CAMPO GRANDE		SBCG	N	WGE	WGE	S20280720	-20.468667	W054402100	-54.672500	01833	B	W015353 0106	1261	Y		ML					200604		
BR42869	COMANDANTE GUSTAVO KRAEMER		SBBG	N	WGE	WGE	S31232590	-31.390528	W054064408	-54.112244	00600	D	W012187 0106	1383	Y		CI					200603		
BR43153	PALMEIRAS		SB	SNPM	WGE	WGE	S12273261	-12.459058	W041352486	-41.590239	02395	D	W022298 0106	1141			CI					200411		
BR43198	TRES LAGOAS		SB	SSTL	WGE	WGE	S20451520	-20.754222	W051410320	-51.684222	01050	D	W017324 0106	1261			CI					200602		
BR43424	ORLANDO CHESINI OMETTO		SB	SSBY	WGE	WGE	S20055827	-20.099519	W056473806	-56.793906	00443	D	W014071 0106	1260			PV					200509		
BR43680	ARAPOTI		SB	SSYA	WGE	WGE	S24061395	-24.103875	W049472068	-49.789078	02641	D	W017581 0106	1313			CI					200603		
BR43717	CARAUARI		SB	SWCA	WGE	WGE	S04521747	-4.871519	W066535085	-66.897458	00355	D	W009156 0106	1013			CI					200502		
BR44198	FAZENDA ITAMARATI NORTE		SB	SWIN	WGE	WGE	S14143471	-14.242975	W057594315	-57.995319	02188	D	W014242 0106	1138			PV					200411		
BR44293	FAZENDA RECREIO 3		SB	SSFV	WGE	WGE	S20122697	-20.207492	W053464566	-53.779350	01509	D	W016162 0106	1261			PV					200508		
BR44639	FAZENDA ILHA CAMARGO		SB	SWYK	WGE	WGE	S17034535	-17.062597	W056350132	-56.583700	00358	D	W014556 0106	1192			PV					200513		
BR45174	DRACENA		SB	SDDR	WGE	WGE	S21273790	-21.460528	W051362490	-51.606917	01220	D	W017266 0106	1261			CI					200509		
BR45319	SANTO ANTONIO DO AMPARO		SB	SNAM	WGE	WGE	S20544857	-20.913492	W044533439	-44.892886	03601	D	W021095 0106	1262	Y		CI					200512		
BR45756	FAZENDA ENTRE RIOS		SB	SDEO	WGE	WGE	S21524308	-21.878633	W048393368	-48.659356	01709	D	W019076 0106	1262			PV					200509		
BR45845	MAXARANGUAPE		SB	SNXX	WGE	WGE	S05230290	-5.384139	W035314219	-35.528386	00302	D	W021433 0106	1018			MI					200601		
BR46012	COSTA MARQUES		SB	SWCQ	WGE	WGE	S12251582	-12.421061	W064150592	-64.251644	00555	D	W009575 0106	1137			CI					200411		
BR46097	RUSSAS		SB	SNRS	WGE	WGE	S04565016	-4.947267	W038002959	-38.008219	00115	D	W021438 0106	1018			CI					200601		
BR46398	DEPUTADO LUIS EDUARDO MAGALHAES		SBSV	N	WGE	WGE	S12543958	-12.910994	W038195176	-38.331044	00064	B	W023079 0106	1141	Y		ML					200608		Y
BR46482	BEBEDOURO		SB	SDBB	WGE	WGE	S20540126	-20.900350	W048282392	-48.473311	01942	D	W019243 0106	1262			CI					200512		
BR46639	ESTIRAO DO EQUADOR		SB	SWEE	WGE	WGE	S04312562	-4.523783	W071333905	-71.560847	00098	D	W005484 0106	1012			CI					200411		
BR47062	SAO CARLOS		SB	SDSC	WGE	WGE	S21523152	-21.875422	W047541342	-47.903728	02649	D	W019324 0106	1262			CI					200605		
BR47157	FAZENDA RONCADOR I		SB	SWRI	WGE	WGE	S12091940	-12.155389	W052164450	-52.279028	00993	D	W018181 0106	1139			PV					200408		
BR47358	CACHIMBO		SBCC	N	WGE	WGE	S09200217	-9.333936	W054575552	-54.965422	01762	D	W016571 0106	1069	Y		MI					200604		
BR47584	TANCREDO NEVES INTL		SBCF	N	WGE	WGE	S19380150	-19.633750	W043580788	-43.968856	02715	A	W021413 0106	1189	Y		CI					200605		
BR48301	ITABUNA		SB	SB01	WGE	WGE	S14483798	-14.810550	W039172558	-39.290439	00197	D	W023089 0106	1141			CI					200510		
BR48314	FRONTEIRA		SBFT	N	WGE	WGE	S20164254	-20.278483	W049111490	-49.187472	01599	D	W019070 0106	1262			PV					200604		
BR48383	PRESIDENTE JOAO SUASSUNA		SBKG	N	WGE	WGE	S07161170	-7.269917	W035534691	-35.896364	01646	D	W022134 0106	1018	Y		CI					200601		
BR48822	MANICORE		SBMY	N	WGE	WGE	S05484097	-5.811381	W061164195	-61.278319	00174	D	W013117 0106	1014			CI					200502		
BR48910	ITUACU		SB	SNYT	WGE	WGE	S13494201	-13.828336	W041180812	-41.302256	01804	D	W022391 0106	1141			CI					200411		
BR49360	MUCURI		SB	SNMU	WGE	WGE	S18025596	-18.048878	W039515101	-39.864169	00276	D	W023068 0106	1189			PV					200502		
BR49514	REDENCAO		SB	SNDC	WGE	WGE	S08015985	-8.033292	W049584770	-49.979917	00669	D	W019328 0106	1068			CI					200605		
BR49610	ANDRADINA		SB	SDDN	WGE	WGE	S20553002	-20.925006	W051225526	-51.382017	01247	D	W017418 0106	1261			CI					200509		
BR49739	NOVO CAMPO		SB	SWNK	WGE	WGE	S08500442	-8.834561	W067184465	-67.312403	00394	D	W008149 0106	1071			CI					200502		
BR50076	FERNANDO DE NORONHA		SBFN	N	WGE	WGE	S03511774	-3.854928	W032252401	-32.423336	00193	D	W020496 0106	0943	Y		CI					200607		
BR50175	UMUARAMA		SB	SSUM	WGE	WGE	S23475514	-23.798650	W053184952	-53.313756	01558	D	W015428 0106	1261	Y		CI					200604		
BR50187	SAO MIGUEL DO OESTE		SB	SSOE	WGE	WGE	S26465389	-26.781636	W053301273	-53.503536	02180	D	W014384 0106	1314			CI					200509		
BR50689	FAZENDA MORRO VERMELHO		SB	SDMV	WGE	WGE	S22163782	-22.277172	W048361617	-48.604492	01736	D	W019048 0106	1262			PV					200509		
BR50925	IBAITI		SB	SSAB	WGE	WGE	S23454400	-23.762222	W050154696	-50.263044	01968	D	W017457 0106	1261			CI					200604		
BR50946	PARANAGUA		SB	SSPG	WGE	WGE	S25322435	-25.540097	W048315225	-48.531181	00016	D	W018215 0106	1313			CI					200602		
BR51871	SALGUEIRO		SB	SNSG	WGE	WGE	S08024977	-8.047158	W039081098	-39.136383	01539	D	W022193 0106	1067			CI					200601		
BR52078	BREVES		SB	SNVS	WGE	WGE	S01381151	-1.636531	W050263701	-50.443614	00098	D	W019064 0106	0946			CI					200511		
BR52119	AMAPA		SBAM	N	WGE	WGE	N02043904	2.077511	W050512965	-50.858236	00045	D	W018418 0106	0895	Y		CI					200405		
BR52238	ITACOATIARA		SBIC	N	WGE	WGE	S03073812	-3.127256	W058285227	-58.481186	00142	D	W015131 0106	0947			CI					200605		
BR52251	IPIRANGA		SB	SWII	WGE	WGE	S02562066	-2.939072	W069413851	-69.694031	00131	D	W007294 0106	0949			CI					200601		
BR52562	LAURO CARNEIRO DE LOYOLA		SBJV	N	WGE	WGE	S26132803	-26.224453	W048475051	-48.797364	00015	D	W018006 0106	1313	Y		CI					200602		
BR52591	ITAPOLIS		SB	SDIO	WGE	WGE	S21360126	-21.600350	W048495876	-48.832989	01739	D	W019049 0106	1262			CI					200509		
BR52790	USIMINAS		SBIP	N	WGE	WGE	S19281460	-19.470722	W042291530	-42.487583	00784	D	W022155 0106	1189			CI					200605		
BR53416	ACU		SB	SNUC	WGE	WGE	S05354218	-5.595050	W036573933	-36.960925	00394	D	W021515 0106	1018			CI					200509		
BR53534	LAGOA DA PRATA		SB	SNLY	WGE	WGE	S20034100	-20.061389	W045331747	-45.554853	02159	D	W020585 0106	1262			PV					200512		
BR53789	BRIGADEIRO ARARIPE MACEDO		SB	SWUZ	WGE	WGE	S16154204	-16.261678	W047580722	-47.968672	03269	D	W020136 0106	1190			CI					200502		
BR54024	PATO BRANCO		SB	SSPB	WGE	WGE	S26130426	-26.217850	W052413932	-52.694256	02697	D	W015252 0106	1314	Y		CI					200513		
BR54057	JOACABA		SB	SSJA	WGE	WGE	S27101714	-27.171428	W051331176	-51.553267	02546	D	W015545 0106	1314	Y		CI					200512		
BR54129	DIAMANTINA		SB	SNDT	WGE	WGE	S18135521	-18.232003	W043390149	-43.650414	04446	D	W021549 0106	1189			CI					200411		
BR54356	ITAPETINGA		SB	SNIP	WGE	WGE	S15144004	-15.244456	W040163790	-40.277194	00915	D	W022577 0106	1141			CI					200411		
BR54359	FAZENDA ITAMARATI		SB	SSFI	WGE	WGE	S22111738	-22.188161	W055344009	-55.577803	01837	D	W014300 0106	1261			PV					200501		
BR54746	PINHEIRO		SB	SNYE	WGE	WGE	S02282883	-2.474675	W045061866	-45.105183	00125	D	W020391 0106	0945			CI					200513		
BR55011	IAUARETE		SBYA	N	WGE	WGE	N00362700	0.607500	W069110901	-69.185837	00345	D	W008252 0106	0892			PV					200513		
BR55231	BAURU		SBBU	N	WGE	WGE	S22204215	-22.345042	W049031368	-49.053800	02025	D	W018486 0106	1262	Y		CI					200605		
BR55274	CENTRO DE LANCAMENTO DE ALCANTARA		SB	SNCW	WGE	WGE	S02222280	-2.373000	W044234700	-44.396389	00148	D	W020457 0106	0945	Y		PV					200513		
BR55542	GUAJARA MIRIM		SBGM	N	WGE	WGE	S10471095	-10.786375	W065170525	-65.284792	00478	D	W009279 0106	1071	Y		CI					200602		
BR55862	BARREIRAS		SB	SNBR	WGE	WGE	S12044401	-12.078892	W045003238	-45.008994	02447	D	W021315 0106	1140	Y		CI					200510		
BR56015	CARAVELAS		SBCV	N	WGE	WGE	S17390822	-17.652283	W039151105	-39.253069	00036	D	W023159 0106	1189	Y		CI					200411		
BR56098	CAPAO BONITO		SB	SDCA	WGE	WGE	S24021018	-24.036161	W048212426	-48.356739	02402	D	W018502 0106	1313			CI					200602		
BR56149	IRMAOS RIBEIRO		SB	SDIB	WGE	WGE	S22092909	-22.158081	W046463101	-46.775281	03018	D	W020047 0106	1262			PV					200509		
BR56543	CAETITE		SB	SNIE	WGE	WGE	S14004351	-14.012086	W042294069	-42.494636	02854	D	W022209 0106	1141			CI					200411		
BR56895	TERMAS POUSADA DO RIO QUENTE		SB	SWTQ	WGE	WGE	S17460699	-17.768608	W048454224	-48.761733	02247	D	W019415 0106	1190			PV					200411		
BR57680	GOIO ERE		SB	SSGW	WGE	WGE	S24131320	-24.220333	W053024020	-53.044500	01608	D	W015471 0106	1314			CI					200509		
BR57784	LABREA		SB	SWLB	WGE	WGE	S07164430	-7.278972	W064461010	-64.769472	00190	D	W010287 0106	1013			CI					200405		
BR57795	SOCRATES MARIANI BITTENCOURT		SB	SNBU	WGE	WGE	S14151938	-14.255383	W041490285	-41.817458	01673	D	W022325 0106	1141			PV					200511		
BR57842	FOZ DO AREIA		SB	SSFA	WGE	WGE	S25585354	-25.981539	W051382644	-51.640678	03645	D	W016140 0106	1314			PV					200509		
BR58408	BOA VISTA		SBBV	N	WGE	WGE	N02504672	2.846311	W060412425	-60.690069	00276	A	W014136 0106	0893	Y		CI					200601		
BR58514	FAZENDA AVANHANDAVA		SB	SDWH	WGE	WGE	S21111913	-21.188647	W049560992	-49.936089	01444	D	W018315 0106	1262			PV					200602		
BR59255	ORICANGA DE ABREU		SB	SWPZ	WGE	WGE	S14070502	-14.118061	W046204336	-46.345378	02713	D	W021026 0106	1140	Y		CI					200411		
BR59315	HERCILIO LUZ		SBFL	N	WGE	WGE	S27401376	-27.670489	W048324985	-48.547181	00020	B	W017428 0106	1313	Y		ML					200605		
BR59594	JACOBINA		SB	SNJB	WGE	WGE	S11094750	-11.163194	W040331100	-40.553056	01640	D	W022354 0106	1067			CI					200513		
BR59642	TROMBETAS		SBTB	N	WGE	WGE	S01292256	-1.489600	W056234849	-56.396803	00287	D	W016273 0106	0947	Y		PV					200405		
BR60243	CORONEL ALEXANDRE RAPOSO		SB	SNOZ	WGE	WGE	S02311550	-2.520972	W044071680	-44.121333	00154	D	W020497 0106	0945			PV					200304		
BR60419	GENERAL LEITE DE CASTRO		SB	SWLC	WGE	WGE	S17495952	-17.833200	W050571914	-50.955317	02464	D	W018286 0106	1191	Y		CI					200411		
BR61531	LONDRINA		SBLO	N	WGE	WGE	S23200105	-23.333625	W051074826	-51.130072	01867	A	W017190 0106	1261	Y		CI					200604		
BR61632	BARCELOS		SB	SWBC	WGE	WGE	S00585265	-0.981292	W062551072	-62.919644	00112	D	W012340 0106	0948			CI					200605		
BR62082	PIMENTA BUENO		SB	SWPM	WGE	WGE	S11382963	-11.641564	W061104478	-61.179106	00682	D	W012291 0106	1070			CI					200601		
BR62298	CANELA		SB	SSCN	WGE	WGE	S29221287	-29.370242	W050495506	-50.831961	02723	D	W015365 0106	1384			CI					200603		
BR62434	PROFESSOR URBANO ERNESTO STUMPF		SBSJ	N	WGE	WGE	S23134142	-23.228172	W045514586	-45.862739	02120	B	W020237 0806	1262	Y		ML					200510		
BR62481	SAO JOAO DEL REI		SB	SNJR	WGE	WGE	S21051120	-21.086444	W044133530	-44.226472	03117	D	W021254 0106	1262			CI					200512		
BR63278	BITTENCOURT		SB	SWJP	WGE	WGE	S01241415	-1.403931	W069252566	-69.423794	00257	D	W007564 0106	0949			CI					200513		
BR64114	ARAGUARI		SB	SNAG	WGE	WGE	S18400571	-18.668253	W048112586	-48.190517	03107	D	W019527 0106	1190			CI					200511		
BR64439	FAZENDA FORTALEZA		SB	SDPP	WGE	WGE	S23173473	-23.292981	W048485198	-48.814439	01952	D	W018447 0106	1262			PV					200509		
BR64511	JATAI		SB	SWJW	WGE	WGE	S17494756	-17.829878	W051462297	-51.773047	02529	D	W017595 0106	1191	Y		CI					200411		
BR64830	ANGRA DOS REIS		SB	SDAG	WGE	WGE	S22583122	-22.975339	W044182571	-44.307142	00033	D	W021070 0106	1262			CI					200413		
BR65067	UNIAO DA VITORIA		SB	SSUV	WGE	WGE	S26140007	-26.233353	W051040419	-51.067831	02467	D	W016327 0106	1314			CI					200513		
BR65422	LEOPOLDINA		SB	SNDN	WGE	WGE	S21275792	-21.466089	W042433733	-42.727036	00919	D	W021590 0106	1263			CI					200502		
BR65490	SANTOS DUMONT		SBRJ	N	WGE	WGE	S22543766	-22.910461	W043094728	-43.163133	00011	B	W021369 0106	1263	Y		ML					200601		
BR65827	PALMAS		SB	SSPS	WGE	WGE	S26281932	-26.472033	W051583329	-51.975914	03609	D	W015507 0106	1314			CI					200512		
BR67139	PASSOS		SB	SNOS	WGE	WGE	S20435607	-20.732242	W046394238	-46.661772	02697	D	W020219 0106	1262			CI					200511		
BR67430	USINA PORTO PRIMAVERA		SB	SJDE	WGE	WGE	S22313203	-22.525564	W052581992	-52.972200	01067	D	W016174 0106	1261			PV					200605		
BR67435	MACAPA		SBMQ	N	WGE	WGE	N00030239	0.050664	W051041984	-51.072178	00056	A	W018465 0106	0895	Y		CI					200605		
BR67821	PATOS		SB	SNTS	WGE	WGE	S07022038	-7.038994	W037150562	-37.251561	00820	D	W022118 0106	1018	Y		CI					200601		
BR68243	SAO GABRIEL DA CACHOEIRA		SBUA	N	WGE	WGE	S00085431	-0.148419	W066590812	-66.985589	00249	D	W009524 0106	0949	Y		CI					200605		
BR68590	FAZENDA SANTA LUIZA		SB	SDLU	WGE	WGE	S22285926	-22.483128	W048312837	-48.524547	01782	D	W019050 0106	1262	Y		PV					200508		
BR68863	GENERAL CANROBERT PEREIRA DA COSTA		SB	SSGC	WGE	WGE	S20271194	-20.453317	W055452726	-55.757572	00566	D	W014485 0106	1261			CI					200602		
BR69201	MAUES		SB	SWMW	WGE	WGE	S03221980	-3.372167	W057432931	-57.724808	00069	D	W015392 0106	0947			CI					200607		
BR69816	PAULO AFONSO		SBUF	N	WGE	WGE	S09240316	-9.400878	W038150207	-38.250575	00883	D	W022376 0106	1066	Y		CI					200607		
BR69866	CUCUI		SB	SWKU	WGE	WGE	N01071420	1.120611	W066503040	-66.841778	00274	D	W010083 0106	0892			CI					200513		
BR69867	CORNELIO PROCOPIO		SB	SSCP	WGE	WGE	S23090903	-23.152508	W050360904	-50.602511	01854	D	W017418 0106	1261			CI					200602		
BR70656	ARAGUAINA		SB	SWGN	WGE	WGE	S07134032	-7.227867	W048142568	-48.240467	00771	D	W020129 0106	1016	Y		CI					200605		
BR70993	GARIBALDI		SB	SSGA	WGE	WGE	S29160980	-29.269389	W051315402	-51.531672	02231	D	W015094 0106	1384			CI					200602		
BR71006	CACHOEIRO DO ITAPEMIRIM		SB	SNKI	WGE	WGE	S20500334	-20.834261	W041110818	-41.185606	00335	D	W022358 0106	1263	Y		CI					200411		
BR71224	BARRA DO GARCAS		SBBW	N	WGE	WGE	S15514084	-15.861344	W052232002	-52.388894	01147	D	W017534 0106	1139	Y		CI					200601		
BR71302	ARACATUBA		SBAU	N	WGE	WGE	S21082883	-21.141342	W050252900	-50.424722	01361	D	W018146 0106	1261	Y		CI					200605		
BR71533	MAISA		SB	SNOO	WGE	WGE	S05012114	-5.022539	W037305708	-37.515856	00262	D	W021443 0106	1018			PV					200601		
BR71589	JARDIM		SB	SSJI	WGE	WGE	S21293499	-21.493053	W056090926	-56.152572	01053	D	W014151 0106	1260			CI					200310		
BR71679	RUBEM BERTA		SBUG	N	WGE	WGE	S29465584	-29.782178	W057021748	-57.038189	00256	D	W010386 0106	1383	Y		CI					200511		
BR72369	CONCORDIA		SB	SSCK	WGE	WGE	S27105020	-27.180611	W052030980	-52.052722	02461	D	W015333 0106	1314			CI					200602		
BR72712	FAZENDA FORTALEZA DE SANTA TEREZINHA		SB	SNJI	WGE	WGE	S17111256	-17.186822	W044385807	-44.649464	02077	D	W021360 0106	1190			PV					200411		
BR73086	BOM JESUS DA LAPA		SBLP	N	WGE	WGE	S13154351	-13.262086	W043242921	-43.408114	01454	D	W022038 0106	1140			CI					200502		
BR73360	FAZENDA SANTA MARINA		SB	SDAJ	WGE	WGE	S20504962	-20.847117	W050471675	-50.787986	01126	D	W018048 0106	1261			PV					200511		
BR73776	SAO BORJA		SB	SSSB	WGE	WGE	S28391770	-28.654917	W056020439	-56.034553	00246	D	W011574 0106	1383			CI					200604		
BR73873	SOURE		SB	SNSW	WGE	WGE	S00415795	-0.699431	W048311554	-48.520983	00043	D	W019384 0106	0946			CI					200504		
BR74011	BALSAS		SB	SNBS	WGE	WGE	S07313372	-7.526033	W046031179	-46.053275	00930	D	W020575 0106	1016			CI					200411		
BR74585	JULIO CESAR		SBJC	N	WGE	WGE	S01245097	-1.414158	W048273866	-48.460739	00052	D	W019436 0106	0946			CI					200605		
BR74646	DOURADOS		SB	SSDO	WGE	WGE	S22120671	-22.201864	W054553592	-54.926644	01503	D	W014588 0106	1261	Y		CI					200608		
BR75061	IPIAU		SB	SNIU	WGE	WGE	S14102502	-14.173617	W039410289	-39.684136	00492	D	W023016 0106	1141			CI					200510		
BR75688	ITAITUBA		SBIH	N	WGE	WGE	S04143243	-4.242342	W056000241	-56.000669	00110	A	W016361 0106	1015	Y		CI					200507		
BR76318	SANTA CRUZ		SBSC	N	WGE	WGE	S22555646	-22.932350	W043430873	-43.719092	00010	C	W021227 0106	1263	Y		MI					200505		
BR76885	FAZENDA ALAMO		SB	SDAL	WGE	WGE	S21485483	-21.815231	W047540696	-47.901933	02434	D	W019332 0106	1262			PV					200310		
BR77166	FAZENDA VEREDAO		SB	SNTV	WGE	WGE	S15391922	-15.655339	W041391479	-41.654108	02559	D	W022373 0106	1141			PV					200513		
BR77578	APUCARANA		SB	SSAP	WGE	WGE	S23363424	-23.609511	W051230415	-51.384486	02641	D	W017048 0106	1261	Y		CI					200603		
