ARPT_IDENT	HIGH_IDENT	LOW_IDENT	HIGH_HDG	LOW_HDG	LENGTH	RWY_WIDTH	SURFACE	PCN	HE_WGS_LAT	HE_WGS_DLAT	HE_WGS_LONG	HE_WGS_DLONG	HE_ELEV	HE_SLOPE	HE_TDZE	HE_DT	HE_DT_ELEV	HLGT_SYS_1	HLGT_SYS_2	HLGT_SYS_3	HLGT_SYS_4	HLGT_SYS_5	HLGT_SYS_6	HLGT_SYS_7	HLGT_SYS_8	LE_WGS_LAT	LE_WGS_DLAT	LE_WGS_LONG	LE_WGS_DLONG	LE_ELEV	LE_SLOPE	LE_TDZE	LE_DT	LE_DT_ELEV	LLGT_SYS_1	LLGT_SYS_2	LLGT_SYS_3	LLGT_SYS_4	LLGT_SYS_5	LLGT_SYS_6	LLGT_SYS_7	LLGT_SYS_8	HE_TRUE_HDG	LE_TRUE_HDG	CLD_RWY	HELAND_DIS	HE_TAKEOFF	LELAND_DIS	LE_TAKEOFF	CYCLE_DATE
IN99768	25	07	251.0	71.0	04495	00150	ASP		N16400049	16.666803	E074174338	74.295383	2001.0	-0.2	U		U									N16394504	16.662511	E074165997	74.283325	1990.0	0.2	U		U									250.0	70.0		04495	04495	04495	04495	200602
IN99798	23	05	228.0	48.0	03445	00098	ASP		N07005870	7.016306	E093553459	93.926275	U	U	U		U									N07003522	7.009783	E093550974	93.919372	U	U	U		U									227.0	47.0		03445	03445	03445	03445	200513
IN99801	22	04	216.0	36.0	05925	00150	ASP		N11472421	11.790058	E078041296	78.070267	U	U	U		U									N11463565	11.776569	E078033941	78.060947	U	U	U		U									214.0	34.0		05925	06145	05925	06145	200513
IN99803	27	09	271.0	91.0	03985	00075	ASP		N12394124	12.661456	E077462207	77.772797	U	U	U		U									N12394033	12.661203	E077454187	77.761631	U	U	U		U									268.7	88.7		03985	03985	03985	03985	200602
IN99804	28	10	284.0	104.0	04434	00095	ASP		N08432311	8.723086	E078015442	78.031783	U	U	U		U									N08433138	8.725383	E078011149	78.019858	U	U	U		U									281.0	101.0		04434	04634	04434	04634	200502
IN99807	28	10	285.0	105.0	03785	00098	ASP		N22000117	22.000325	E078552149	78.922636	U	U	U		U									N22001063	22.002953	E078544257	78.911825	U	U	U		U									284.0	104.0		03785	04110	03785	03785	200413
IN99808	27	09	275.0	95.0	07315	00145	ASP	050FAWT	N14085559	14.148775	E077480523	77.801453	1563.0	-0.3	U		U	50								N14085913	14.149758	E077465098	77.780828	1541.0	0.3	U		U	50								273.0	93.0		07315	07315	07315	07315	200603
IN99809	33	15	325.9	145.9	04620	00098	ASP		N32093516	32.159767	E076160275	76.267431	2471.0	U	U	1480	2471.0									N32101370	32.170472	E076153386	76.259406	2525.0	U	U		U									327.5	147.5		03140	04875	04620	04620	200501
IN99810	34	16	336.8	156.8	03285	00075	ASP		N30344342	30.578728	E078193124	78.325344	U	U	U		U									N30351354	30.587094	E078191701	78.321392	U	U	U		U									337.8	157.8		03285	03560	03285	03560	200512
IO21004	31	13	310.0	130.0	12003	00200	CON	097RAWT	S07191907	-7.321964	E072253066	72.425183	9.0	0.0	9.0		U	02	05	12	43	51				S07181646	-7.304572	E072234919	72.396997	9.0	0.0	9.0		U	02	05	12	43	51				301.7	121.7		12003	12953	12003	12953	200306
IR00001	31	13	315.0	135.0	03630	00065	ASP		N35462117	35.772547	E050530622	50.885061	U	U	U		U									N35464808	35.780022	E050523707	50.876964	U	U	U		U									319.0	139.0		03630	03786	03630	03673	200604
IR00004	28	10	277.6	97.6	04579	00075	ASP		N35570292	35.950811	E050273006	50.458350	3769.0	-0.3	U		U									N35571217	35.953381	E050263554	50.443206	3753.0	0.3	U		U									281.8	101.8		04579	04739	04579	04739	200605
IR00007	24	06	247.0	67.0	03215	00075	PEM		N32340688	32.568578	E051414759	51.696553	U	U	U		U									N32335576	32.565489	E051411174	51.686594	U	U	U		U									250.0	70.0		03215	03315	03215	03215	200412
IR00007	25	07	252.8	72.8	04095	00165	GRE		N32335407	32.565019	E051414874	51.696872	U	U	U		U									N32334436	32.562322	E051410231	51.683975	U	U	U		U									256.1	76.1		04095	04095	04095	04095	200604
IR00010	29	11	287.0	107.0	08845	00145	ASP		N33532776	33.891044	E051352643	51.590675	3465.0	U	U		U									N33535863	33.899619	E051334828	51.563411	3464.0	U	U		U									290.7	110.7		08845	08845	08845	08845	200604
IR00012	31	13	309.6	129.6	08522	00148	ASP	026FCYT	N30413324	30.692567	E051331834	51.555094	5939.0	-1.1	U		U	55								N30423019	30.708386	E051320634	51.535094	5841.0	1.1	U		U	55								312.5	132.5		08522	08987	08522	09197	200607
IR00023	30	12	296.1	116.1	04470	00125	GRE		N29594940	29.997056	E053430362	53.717672	6898.0	1.6	U		U									N30001054	30.002928	E053421896	53.705267	6970.0	-1.6	U		U									298.5	118.5		04470	04470	04470	04470	200311
IR00055	26	08	256.0	76.0	09811	00148	ASP	031FDYT	N34082640	34.140667	E049514758	49.863217	5440.0	0.0	U		U									N34080826	34.135628	E049495292	49.831367	5437.0	0.0	U		U									259.2	79.2		09811	10139	09811	10139	200607
IR00098	32L	14R	322.0	142.0	10169	00148	ASP	070FCXT	N30212141	30.355947	E048142388	48.239967	10.0	0.0	U		U	05	12							N30224346	30.378739	E048131663	48.221286	10.0	0.0	U		U	05	12	50						324.6	144.6		10169	10366	10169	10366	200607
IR00098	32R	14L	322.0	142.0	07437	00115	ASP	048FCXT	N30211678	30.354661	E048143379	48.242719	10.0	0.0	U		U									N30221678	30.371328	E048134460	48.229056	8.0	0.0	U		U									324.6	144.6		07437	07634	07437	07634	200607
IR00124	30	12	296.0	116.0	11823	00148	ASP	075FDXT	N27282521	27.473669	E052375343	52.631508	10.0	U	U		U	05	12							N27292105	27.489181	E052355805	52.599458	15.0	U	U		U	05	12							298.5	118.5		11823	12177	11823	12153	200607
IR00131	29	11	292.0	112.0	10020	00148	ASP	035FDXT	N27220297	27.367492	E053120959	53.202664	1330.0	0.1	U		U									N27224325	27.378681	E053102785	53.174403	1337.0	-0.1	U		U									293.9	113.9		10020	10230	10020	10230	200607
IR00143	23	05	228.0	48.0	13864	00148	ASP	048FBXT	N26460128	26.767022	E055550663	55.918508	45.0	-0.2	U		U	05	12	50						N26443212	26.742256	E055531032	55.886200	14.0	0.2	U		U	05	12	50						229.5	49.5		13864	14314	13864	14314	200605
IR00144	32	14	310.0	130.0	12356	00148	ASP	045FBXT	N29322279	29.539664	E055411389	55.687192	5846.0	-0.3	U		U	05	12	50						N29334392	29.562200	E055392959	55.658219	5807.0	0.3	U		U	05	12	50						312.0	132.0		12356	12356	12356	12606	200603
IR00147	31	13	311.4	131.4	07103	00098	ASP	020FBWT	N27244551	27.412642	E062192582	62.323839	3930.0	U	U		U									N27253317	27.425881	E062182786	62.307739	3928.0	U	U		U									312.7	132.7		07103	07418	07103	07403	200605
IR00150	32	14	318.2	138.2	09183	00148	ASP	030FDYT	N33343598	33.576661	E046245064	46.414067	4396.0	-0.6	U		U	05								N33354759	33.596553	E046234378	46.395494	4341.0	0.6	U		U	05								322.0	142.0		09183	09183	09183	09183	200603
IR00152	31	13	310.1	130.1	13446	00148	ASP	060FBXT	N31533227	31.892297	E054173241	54.292336	4054.0	-0.5	U		U	05	12	50						N31550307	31.917519	E054153839	54.260664	3984.0	0.5	U		U	05	12	50						313.0	133.0		13446	14105	13446	14105	200609
IR00177	32	14	323.4	143.4	10819	00148	ASP	035FBXT	N32170371	32.284364	E050510486	50.851350	6705.0	0.2	U	0478	U									N32183322	32.309228	E050495572	50.832144	6723.0	-0.2	U	0483	U									326.7	146.7		10341	10819	10336	10819	200603
IR00182	30	12	301.0	121.0	11107	00148	ASP	040FBYT	N29043339	29.075942	E058275288	58.464689	U	U	U		U	05	12	50						N29053263	29.092397	E058260742	58.435394	U	U	U		U	05	12	50						302.6	122.6		11107	11207	11107	11507	200608
IR00184	32	14	322.0	142.0	13076	00148	ASP	040FCXT	N36291114	36.486428	E061043933	61.077592	U	U	U		U									N36305734	36.515928	E061030796	61.052211	U	U	U		U									325.2	145.2		13076	13261	13076	13301	200604
IR00186	25	07	246.0	66.0	10582	00148	ASP	035FCXT	N37295230	37.497861	E057193139	57.325386	3463.0	0.4	U		U									N37291699	37.488053	E057172779	57.291053	3508.0	-0.4	U	1957	3513.0									250.3	70.3		10582	10732	08625	10582	200607
IR00188	27	09	271.0	91.0	10428	00148	ASP	049FCXT	N36100082	36.166894	E057364603	57.612786	2980.0	-0.1	U		U									N36100938	36.169272	E057343929	57.577581	2966.0	0.1	U		U									274.8	94.8		10428	10428	10428	10428	200605
IR00221	29	11	291.1	111.1	03106	00070	ASP		N35314116	35.528100	E051303795	51.510542	U	U	U		U									N35315410	35.531694	E051300387	51.501075	U	U	U		U									294.9	114.9		03106	03141	03106	03141	200404
IR00223	33	15	332.2	152.2	09190	00098	ASP	030FCXT	N38245702	38.415839	E044584747	44.979853	3981.0	-1.5	U		U									N38262063	38.439064	E044580227	44.967297	3843.0	1.5	U		U									337.0	157.0		09190	09190	09190	09190	200602
IR00229	31	13	306.6	126.6	13115	00148	ASP	095FDWT	N27220584	27.368289	E052451229	52.753414	27.0	-0.1	U		U									N27232720	27.390889	E052431890	52.721917	18.0	0.1	U		U									308.8	128.8		13115	13512	13115	13515	200608
IR00425	22	04	223.0	43.0	07550	00148	ASP		N35423644	35.710122	E051290452	51.484589	4046.0	-1.7	U		U									N35414504	35.695844	E051275642	51.465672	3915.0	1.7	U		U									227.2	47.2		07550	07550	07550	07550	200605
IR00660	31	13	306.0	126.0	04920	00148	ASP		N36541992	36.905533	E050410962	50.686006	-70.0	0.0	U		U	05	12							N36545141	36.914281	E050402344	50.673178	-70.0	0.0	U		U	05								310.3	130.3		04920	05179	04920	05183	200603
IR01108	28	10	281.0	101.0	10611	00148	ASP	050FDYT	N34514889	34.863581	E048342442	48.573450	5755.0	-0.5	U		U	05								N34521586	34.871072	E048322136	48.539267	5700.0	0.5	U	0987	U	05	12							284.9	104.9		10611	10808	09624	10808	200607
IR02800	29	11	289.0	109.0	06815	00148	ASP		N26482476	26.806878	E053215765	53.366014	37.0	0.6	U		U									N26484939	26.813719	E053204763	53.346564	76.0	-0.6	U		U									291.4	111.4		06815	07030	06815	07030	200607
IR04233	30	12	299.0	119.0	04656	00098	ASP		N31595693	31.999147	E049164313	49.278647	1180.0	-0.5	U		U									N32002153	32.005981	E049155741	49.265947	1159.0	0.5	U		U									302.3	122.3		04656	04656	04656	04656	200605
IR04233	32	14	314.0	134.0	05907	00098	ASP	020FCYT	N31594642	31.996228	E049162968	49.274911	1206.0	-1.3	U		U									N32002927	32.008131	E049154303	49.261953	1128.0	1.3	U		U									317.1	137.1		05907	06257	05907	06227	200605
IR08505	29	11	293.0	113.0	07711	00148	ASP	032FCXT	N27485797	27.816103	E052214681	52.363003	2173.0	-0.5	U		U	06								N27492997	27.824992	E052202884	52.341344	2138.0	0.5	U		U	06	50							294.8	114.8		07711	08206	07711	08206	200607
IR11054	30	12	306.0	126.0	08345	00175	ASP		N25540767	25.902131	E054325812	54.549478	12.0	0.4	U		U									N25545817	25.916158	E054314577	54.529381	43.0	-0.4	U	4160	U									307.7	127.7		08345	08525	04185	08545	200607
IR11513	32	14	314.0	134.0	08874	00148	ASP	030FDYT	N30325015	30.547264	E049094106	49.161406	8.0	0.0	U	0984	U	07								N30335443	30.565119	E049083247	49.142353	8.0	0.0	U		U	07								317.0	137.0		07890	09530	08874	09074	200505
IR11605	27	09	267.1	87.1	10334	00148	ASP	055FCXT	N27402980	27.674944	E054235726	54.399239	2623.0	0.2	U		U									N27402822	27.674506	E054220234	54.367317	2641.0	-0.2	U		U									269.1	89.1		10334	10524	10334	10524	200604
IR18708	23	05	235.0	55.0	12915	00148	ASP		N35124868	35.213522	E048392614	48.657261	5540.0	0.5	U		U	43								N35114312	35.195311	E048371257	48.620158	5609.0	-0.5	U		U									239.1	59.1		12915	14065	12915	14225	200607
IR18708	31	13	306.0	126.0	14625	00148	ASP		N35112030	35.188972	E048413831	48.693975	5490.0	0.5	U		U	05								N35125351	35.214864	E048392271	48.656308	5565.0	-0.5	U		U	05								310.0	130.0	C	14625	15625	14625	15625	200607
IR18708	31L	13R	306.0	126.0	14300	00148	ASP		N35110955	35.185986	E048412794	48.691094	5484.0	0.4	U		U	05	50							N35123984	35.211067	E048391532	48.654256	5546.0	-0.4	U		U	05	50							309.7	129.7		14300	15820	14300	15500	200607
IR19106	33	15	327.0	147.0	07200	00100	ASP		N29495343	29.831508	E050164230	50.278417	U	U	U		U									N29505503	29.848619	E050160115	50.266986	U	U	U		U									330.0	150.0		07200	07400	07200	07400	200309
IR21358	35	17	350.0	170.0	07711	00150	ASP	030FBYT	N27133232	27.225644	E060431888	60.721911	1993.0	0.6	U		U	05								N27144772	27.246589	E060430540	60.718167	2040.0	-0.6	U		U	05								350.9	170.9		07711	07901	07711	07961	200608
IR21678	26	08	257.0	77.0	08525	00115	ASP	050FDYT	N27093798	27.160550	E056110590	56.184972	19.0	0.0	U	0515	U	06	12	50						N27092163	27.156008	E056093331	56.159253	16.0	0.0	U	0498	U	06	12	50						258.8	78.8		08010	08525	08027	08525	200608
IR22279	28	10	284.0	104.0	06182	00115	ASP		N36394004	36.661122	E051282785	51.474403	-71.0	0.2	U	0492	U	05								N36395959	36.666553	E051271595	51.454431	-61.0	-0.2	U		U	05								288.6	108.6		05690	06674	06182	06182	200608
IR22771	31	13	307.0	127.0	07236	00098	ASP	025FCYT	N28431492	28.720811	E057404482	57.679117	2571.0	1.3	U		U									N28435967	28.733242	E057394135	57.661486	2663.0	-1.3	U		U									308.7	128.7		07236	07441	07236	07436	200605
IR23870	24	06	235.0	55.0	11738	00142	ASP		N35235190	35.397750	E053411841	53.688447	U	U	U		U									N35225160	35.381000	E053391589	53.654414	U	U	U		U									238.9	58.9		11738	11738	11738	11738	200505
IR25015	34	16	337.0	157.0	08688	00148	ASP	050FCXT	N36380004	36.633344	E053113676	53.193544	35.0	-0.4	U	1687	U	04	05							N36392108	36.655856	E053110176	53.183822	4.0	0.4	U		U	04	05	50						341.0	161.0		07001	08863	08688	08847	200513
IR27728	25	07	254.0	74.0	09830	00148	ASP	023FCYT	N32555743	32.932619	E051343588	51.576633	5227.0	0.3	U		U	03	04	05						N32553556	32.926544	E051324347	51.545408	5256.0	-0.3	U		U	03	04	05						257.0	77.0		09830	10322	09830	10322	200510
IR27728	27	09	269.0	89.0	01091	00040	CON		N32544956	32.913767	E051332491	51.556919	U	U	U		U									N32544995	32.913875	E051331220	51.553389	U	U	U		U									272.1	92.1		01091	01091	01091	01091	200211
IR30708	26	08	260.0	80.0	07899	00098	ASP	025FCYT	N28351749	28.588192	E053352879	53.591331	3358.0	-0.1	U		U									N28350656	28.585156	E053340106	53.566961	3349.0	0.1	U		U									262.0	82.0		07899	07899	07899	07899	200606
IR32573	23	05	231.0	51.0	06657	00148	ASP	040FBXT	N30160581	30.268281	E056580348	56.967633	5735.0	0.0	U		U									N30152645	30.257347	E056570260	56.950722	5734.0	0.0	U		U									233.3	53.3		06657	06657	06657	06657	200608
IR32573	34	16	336.0	156.0	12620	00148	ASP	050FBXT	N30152582	30.257172	E056573191	56.958864	5738.0	-0.1	U		U	05	12	50						N30172191	30.289419	E056563879	56.944108	5731.0	0.1	U		U	05	12	50						338.3	158.3		12620	12964	12620	13108	200608
IR32944	21	03	208.0	28.0	10658	00148	ASP	058FCXT	N37404942	37.680394	E045044344	45.078733	4274.0	0.6	U		U	07	11	50						N37392105	37.655847	E045033124	45.058678	4343.0	-0.6	U		U	07	12							213.0	33.0		10658	10986	10658	10815	200608
IR34009	30	12	302.0	122.0	06070	00148	ASP		N30195820	30.332833	E050500916	50.835878	2414.0	-0.7	U		U									N30203228	30.342300	E050491217	50.820047	2370.0	0.7	U		U									304.6	124.6		06070	06070	06070	06070	200605
IR37029	27	09	254.0	74.0	03235	00098	ASP		N36392168	36.656022	E052211799	52.354997	U	U	U		U									N36391535	36.654264	E052203909	52.344192	U	U	U		U									258.6	78.6		03235	03235	03235	03235	200603
IR37829	34	16	345.0	165.0	09848	00148	ASP	040FDXU	N31050230	31.083972	E061325172	61.547700	U	U	U		U	07	12	50						N31063718	31.110328	E061322585	61.540514	U	U	U		U	07								347.0	167.0		09848	10668	09848	10668	200402
IR37972	25	07	253.0	73.0	04500	00100	ASP		N27125171	27.214364	E054193085	54.325236	U	U	U		U									N27123957	27.210992	E054184301	54.311947	U	U	U		U									254.3	74.3		04500	04500	04500	04500	200603
IR40334	26	08	256.0	76.0	07093	00082	ASP	018FBYU	N32535593	32.898869	E059163985	59.277736	4947.0	-1.1	U		U									N32534217	32.895047	E059151826	59.255072	4870.0	1.1	U		U									258.7	78.7		07093	07093	07093	07093	200608
IR40334	28	10	275.9	95.9	09521	00148	ASP	035FBXT	N32533312	32.892533	E059180115	59.300319	4952.0	-0.4	U		U									N32534742	32.896506	E059161079	59.269664	4917.0	0.4	U	0820	U									278.7	98.7		09521	09914	08701	09914	200608
IR43985	27L	09R	273.0	93.0	12004	00148	ASP	060FBWT	N26312911	26.524753	E053595460	53.998500	98.0	0.0	U		U	05	11	50						N26313920	26.527556	E053574292	53.961922	95.0	0.0	U		U	05	12							274.9	94.9		12004	13185	12004	12194	200608
IR43985	27R	09L	273.0	93.0	12004	00215	ASP	060FBWT	N26313830	26.527306	E053595493	53.998592	101.0	0.0	U		U									N26314838	26.530106	E053574325	53.962014	96.0	0.0	U		U									274.9	94.9	C	12004	12004	12004	12004	200608
IR47801	33	15	325.0	145.0	10823	00148	PEM	080FDXT	N38184615	38.312819	E048260171	48.433808	4315.0	-0.1	U		U	05	11	50						N38201873	38.338536	E048245363	48.414897	4305.0	0.1	U		U	05	12	50						329.9	149.9		10823	12023	10823	12023	200605
IR48304	27	09	264.0	84.0	01556	00131	CON		N35415572	35.698811	E051194544	51.329289	3895.0	0.7	U		U									N35415525	35.698681	E051192658	51.324050	3906.0	-0.7	U		U									268.2	88.2		01556	01716	01556	01646	200609
IR48304	29L	11R	290.0	110.0	13248	00197	ASP	050FAXT	N35405677	35.682436	E051200108	51.333633	3794.0	1.2	U		U	05	12	50						N35414088	35.694689	E051172987	51.291631	3949.0	-1.2	U	3075	U	05	12	50						289.0	109.0		13248	14248	10173	13528	200511
IR48304	29R	11L	285.0	105.0	13098	00148	ASP	055FAWT	N35410435	35.684542	E051200130	51.333694	3797.0	1.3	U		U	05	12	50						N35414786	35.696628	E051173176	51.292156	3962.0	-1.3	U		U	05	12	50						289.0	109.0		13098	14098	13098	13498	200104
IR48819	21L	03R	206.0	26.0	12008	00148	ASP		N27135663	27.232397	E056231525	56.387569	22.0	-0.1	U		U	02	05	11	50					N27121141	27.203169	E056221328	56.370356	14.0	0.1	U		U	05	12	50						207.8	27.8		12008	13206	12008	13206	200609
IR48819	21R	03L	206.1	26.1	11341	00098	ASP	055FAXT	N27135754	27.232650	E056230553	56.384869	25.0	-0.1	U		U									N27121817	27.205047	E056220701	56.368614	16.0	0.1	U		U									207.8	27.8		11341	12325	11341	11341	200607
IR50671	26	08	260.0	80.0	09614	00098	ASP	020FCZT	N37205698	37.349161	E046083976	46.144378	4396.0	-1.0	U	1509	4310.0	03	04							N37204873	37.346869	E046064115	46.111431	4298.0	1.0	U	1148	4310.0	03	04							265.0	85.0		08105	09614	08466	09614	200607
IR51564	30	12	301.0	121.0	11149	00148	ASP	055FCXT	N31194381	31.328836	E048463623	48.776731	59.0	0.1	U		U	05	12	50						N31204569	31.346025	E048444980	48.747167	66.0	-0.1	U		U	05	12	50						304.1	124.1		11149	12127	11149	12127	200605
IR51850	32L	14R	317.0	137.0	12641	00115	ASP		N32251077	32.419658	E048243732	48.410367	469.0	-0.1	U	0950	U	05	43							N32264743	32.446508	E048230378	48.384383	461.0	0.1	U		U	05								320.6	140.6		11691	12641	12641	13741	200607
IR51850	32R	14L	317.0	137.0	11729	00148	ASP		N32252271	32.422975	E048243768	48.410467	474.0	-0.1	U		U	05	35							N32265238	32.447883	E048231089	48.386358	463.0	0.1	U		U	05	35							320.6	140.6		11729	12864	11729	13079	200607
IR51886	26L	08R	255.0	75.0	14425	00148	ASP		N32451069	32.752969	E051530505	51.884736	5041.0	0.1	U		U	02	05	11	50					N32444088	32.744689	E051501988	51.838856	5059.0	-0.1	U		U	05	12	50						257.9	77.9		14425	15609	14425	15606	200608
IR51886	26R	08L	255.0	75.0	14425	00148	ASP		N32452529	32.757025	E051530138	51.883717	5044.0	0.1	U		U	02	05	11	50					N32445548	32.748744	E051501620	51.837833	5057.0	-0.1	U		U	05	12	50						257.9	77.9		14425	15613	14425	15609	200608
IR52075	24	06	244.0	64.0	03276	00095	ASP		N37145200	37.247778	E055060392	55.101089	U	U	U		U									N37143987	37.244408	E055052647	55.090686	U	U	U		U									248.0	68.0		03276	03276	03276	03276	200603
IR52077	29	11	289.0	109.0	10498	00148	ASP	050FCYT	N33254708	33.429744	E048175544	48.298733	3782.0	0.0	U	0700	U	05	12	50						N33262763	33.441008	E048160136	48.267044	3782.0	0.0	U		U	05	12	50						293.0	113.0		09798	10829	10498	11513	200605
IR52999	32	14	312.0	132.0	05922	00148	ASP	026FBYT	N29151635	29.254542	E050194959	50.330442	17.0	-0.1	U		U									N29155746	29.265961	E050190193	50.317203	9.0	0.1	U		U									314.5	134.5		05922	05922	05922	05922	200605
IR56732	33	15	329.0	149.0	09977	00148	ASP	035FBXT	N33392029	33.655636	E056535995	56.899986	2312.0	0.0	U		U									N33404757	33.679881	E056530485	56.884681	2310.0	0.0	U		U									332.2	152.2		09977	10633	09977	10633	200607
IR60546	28	10	276.0	96.0	03670	00131	ASP		N36142109	36.239192	E050031181	50.053281	4172.0	0.3	U		U									N36142734	36.240928	E050022768	50.041022	4184.0	-0.3	U		U									279.9	99.9		03670	03930	03670	03740	200609
IR62870	27	09	269.0	89.0	09571	00148	ASP	040FCXT	N37192880	37.324667	E049371917	49.621992	-40.0	-0.1	U		U	05	11	50						N37193513	37.326425	E049352094	49.589150	-53.0	0.1	U	1973	-57.0	05								273.8	93.8		09571	10063	07598	09571	200608
IR63184	35	17	351.0	171.0	13993	00148	ASP	050FAXU	N29272318	29.456439	E060542772	60.907700	4564.0	-0.6	U	0886	U	05	12	50						N29294063	29.494619	E060540803	60.902231	4487.0	0.6	U		U	05								353.0	173.0		13107	15027	13993	15183	200608
IR63184	35R	17L	351.0	171.0	13949	00098	ASP	040FBXT	N29272452	29.456811	E060543650	60.910139	4517.0	-0.3	U		U									N29294153	29.494869	E060541688	60.904689	4475.0	0.3	U		U									352.9	172.9	C	13949	15170	13949	15143	200605
IR63960	29	11	292.0	112.0	11213	00148	ASP	065FCXT	N34202076	34.339100	E047102935	47.174819	4312.0	0.0	U		U	05	11	50						N34210938	34.352606	E047082916	47.141433	4312.0	0.0	U	1335	4308.0	05								296.0	116.0		11213	11213	09878	11213	200608
IR64634	26	08	260.0	80.0	08203	00148	ASP	040FBXT	N26320278	26.534106	E054501384	54.837178	67.0	-0.1	U		U									N26314955	26.530431	E054484473	54.812425	57.0	0.1	U		U									262.0	82.0		08203	08672	08203	08682	200507
